TeamName,G,Date,,Opp,WinorLose,points,opp_points,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
New Orleans Pelicans,67,3/11/2022,,CHO,L,120,142,43,86,0.5,15,39,0.385,19,25,0.76,13,40,31,9,2,17,21,,52,87,0.598,22,47,0.468,16,20,0.8,6,38,41,11,1,14,23
New Orleans Pelicans,68,3/13/2022,,HOU,W,130,105,48,93,0.516,10,32,0.313,24,34,0.706,14,45,30,17,3,10,20,,39,77,0.506,12,31,0.387,15,25,0.6,9,39,24,3,4,24,26
New Orleans Pelicans,69,3/15/2022,,PHO,L,115,131,43,86,0.5,12,34,0.353,17,24,0.708,13,45,29,7,4,17,19,,49,90,0.544,18,34,0.529,15,15,1,6,34,35,9,2,8,22
New Orleans Pelicans,70,3/18/2022,@,SAS,W,124,91,48,96,0.5,14,34,0.412,14,18,0.778,13,58,24,13,4,9,21,,32,89,0.36,11,44,0.25,16,20,0.8,8,40,22,5,4,16,12
New Orleans Pelicans,71,3/20/2022,@,ATL,W,117,112,43,96,0.448,7,21,0.333,24,27,0.889,18,54,22,12,1,15,23,,41,87,0.471,10,32,0.313,20,23,0.87,7,40,22,7,4,16,22
New Orleans Pelicans,72,3/21/2022,@,CHO,L,103,106,40,90,0.444,9,24,0.375,14,16,0.875,15,47,23,9,4,15,16,,40,79,0.506,13,37,0.351,13,15,0.867,5,35,34,5,10,17,19
New Orleans Pelicans,73,3/24/2022,,CHI,W,126,109,41,83,0.494,12,29,0.414,32,34,0.941,10,43,23,10,2,10,17,,40,78,0.513,14,34,0.412,15,19,0.789,4,33,25,5,4,15,24
New Orleans Pelicans,74,3/26/2022,,SAS,L,103,107,40,90,0.444,10,32,0.313,13,19,0.684,12,42,23,4,11,8,19,,39,92,0.424,7,26,0.269,22,25,0.88,16,49,22,4,6,10,17
New Orleans Pelicans,75,3/27/2022,,LAL,W,116,108,44,91,0.484,9,27,0.333,19,24,0.792,12,41,25,10,1,7,13,,42,80,0.525,14,35,0.4,10,16,0.625,7,39,26,5,2,15,20
New Orleans Pelicans,76,3/30/2022,@,POR,W,117,107,40,78,0.513,6,24,0.25,31,39,0.795,12,40,26,16,6,14,16,,39,85,0.459,14,42,0.333,15,18,0.833,13,41,30,7,4,20,27
New Orleans Pelicans,77,4/1/2022,@,LAL,W,114,111,41,79,0.519,7,26,0.269,25,29,0.862,4,37,23,8,4,13,21,,39,82,0.476,11,27,0.407,22,31,0.71,7,40,24,10,1,15,24
New Orleans Pelicans,78,4/3/2022,@,LAC,L,100,119,35,87,0.402,9,24,0.375,21,27,0.778,19,54,22,4,5,15,13,,45,95,0.474,21,44,0.477,8,10,0.8,12,41,33,10,5,10,21
New Orleans Pelicans,79,4/5/2022,@,SAC,W,123,109,45,88,0.511,12,25,0.48,21,26,0.808,14,44,26,13,2,13,20,,39,76,0.513,11,30,0.367,20,22,0.909,3,34,28,4,3,15,20
New Orleans Pelicans,80,4/7/2022,,POR,W,127,94,44,93,0.473,13,37,0.351,26,31,0.839,23,49,31,15,1,11,14,,36,69,0.522,11,31,0.355,11,13,0.846,3,27,28,10,4,22,27
New Orleans Pelicans,81,4/9/2022,@,MEM,L,114,141,41,91,0.451,6,30,0.2,26,35,0.743,9,29,23,10,3,16,22,,53,90,0.589,18,35,0.514,17,23,0.739,13,48,41,6,9,18,24
New Orleans Pelicans,82,4/10/2022,,GSW,L,107,128,42,99,0.424,14,40,0.35,9,12,0.75,18,42,24,10,0,11,17,,49,81,0.605,19,33,0.576,11,13,0.846,7,41,33,5,2,17,15
San Antonio Spurs,1,10/20/2021,,ORL,W,123,97,49,98,0.5,13,30,0.433,12,18,0.667,13,43,32,8,3,8,22,,35,86,0.407,9,29,0.31,18,23,0.783,13,44,17,6,6,16,20
San Antonio Spurs,2,10/22/2021,@,DEN,L,96,102,40,84,0.476,6,24,0.25,10,14,0.714,7,39,24,11,2,20,17,,44,86,0.512,9,30,0.3,5,8,0.625,8,41,26,10,2,21,21
San Antonio Spurs,3,10/23/2021,,MIL,L,111,121,48,99,0.485,10,39,0.256,5,6,0.833,10,38,29,10,4,12,18,,44,83,0.53,15,35,0.429,18,22,0.818,7,44,21,6,5,20,15
San Antonio Spurs,4,10/26/2021,,LAL,L,121,125,48,108,0.444,13,36,0.361,12,22,0.545,16,59,33,10,6,15,22,,50,105,0.476,8,30,0.267,17,22,0.773,9,56,20,8,10,13,21
San Antonio Spurs,5,10/28/2021,@,DAL,L,99,104,39,88,0.443,12,30,0.4,9,15,0.6,11,48,21,6,11,14,16,,41,89,0.461,18,45,0.4,4,13,0.308,9,45,18,4,7,12,19
San Antonio Spurs,6,10/30/2021,@,MIL,W,102,93,39,95,0.411,7,31,0.226,17,24,0.708,8,49,28,12,3,9,13,,36,89,0.404,10,39,0.256,11,16,0.688,9,52,20,6,2,19,18
San Antonio Spurs,7,11/1/2021,@,IND,L,118,131,47,89,0.528,14,28,0.5,10,14,0.714,8,36,34,6,4,16,9,,52,91,0.571,18,38,0.474,9,12,0.75,10,39,37,11,4,14,19
San Antonio Spurs,8,11/3/2021,,DAL,L,108,109,43,88,0.489,7,21,0.333,15,20,0.75,5,40,25,10,10,15,24,,40,93,0.43,8,34,0.235,21,29,0.724,15,56,21,10,4,19,23
San Antonio Spurs,9,11/5/2021,@,ORL,W,102,89,40,90,0.444,6,19,0.316,16,18,0.889,5,48,23,11,7,13,14,,35,89,0.393,12,41,0.293,7,10,0.7,7,43,23,9,12,18,13
San Antonio Spurs,10,11/7/2021,@,OKC,L,94,99,41,100,0.41,6,30,0.2,6,9,0.667,11,46,29,9,10,9,16,,35,94,0.372,12,42,0.286,17,20,0.85,15,57,21,5,7,13,14
San Antonio Spurs,11,11/10/2021,,SAC,W,136,117,49,92,0.533,18,32,0.563,20,31,0.645,12,43,34,11,3,8,16,,47,91,0.516,10,36,0.278,13,16,0.813,11,44,20,4,6,15,26
San Antonio Spurs,12,11/12/2021,,DAL,L,109,123,41,84,0.488,13,30,0.433,14,20,0.7,3,41,30,3,3,13,17,,46,100,0.46,18,45,0.4,13,19,0.684,10,48,30,9,7,5,18
San Antonio Spurs,13,11/14/2021,@,LAL,L,106,114,40,90,0.444,16,36,0.444,10,15,0.667,11,43,28,9,2,15,17,,43,83,0.518,15,31,0.484,13,17,0.765,9,46,28,6,5,14,16
San Antonio Spurs,14,11/16/2021,@,LAC,L,92,106,41,95,0.432,5,22,0.227,5,7,0.714,6,41,26,10,4,16,17,,37,85,0.435,12,38,0.316,20,22,0.909,6,52,16,9,3,20,13
San Antonio Spurs,15,11/18/2021,@,MIN,L,90,115,35,84,0.417,6,32,0.188,14,19,0.737,11,42,26,7,6,12,12,,41,86,0.477,21,49,0.429,12,15,0.8,12,47,30,5,9,12,17
San Antonio Spurs,16,11/22/2021,,PHO,L,111,115,49,93,0.527,5,20,0.25,8,16,0.5,11,44,23,9,4,15,16,,45,88,0.511,12,27,0.444,13,16,0.813,11,44,25,10,0,15,18
San Antonio Spurs,17,11/24/2021,,ATL,L,106,124,43,100,0.43,12,33,0.364,8,10,0.8,15,44,27,8,4,12,16,,45,88,0.511,12,26,0.462,22,24,0.917,8,44,26,10,5,9,11
San Antonio Spurs,18,11/26/2021,,BOS,W,96,88,38,87,0.437,6,24,0.25,14,19,0.737,8,53,21,7,6,10,15,,34,92,0.37,10,34,0.294,10,15,0.667,12,51,20,4,8,10,20
San Antonio Spurs,19,11/29/2021,,WAS,W,116,99,49,92,0.533,8,18,0.444,10,16,0.625,15,51,28,4,6,10,15,,41,92,0.446,9,31,0.29,8,13,0.615,12,40,26,5,3,6,15
San Antonio Spurs,20,12/2/2021,@,POR,W,114,83,44,91,0.484,14,36,0.389,12,16,0.75,6,48,32,10,5,12,15,,29,82,0.354,12,34,0.353,13,17,0.765,8,41,19,8,6,18,20
San Antonio Spurs,21,12/4/2021,@,GSW,W,112,107,42,88,0.477,12,35,0.343,16,19,0.842,11,45,24,10,4,12,17,,40,90,0.444,13,39,0.333,14,21,0.667,11,45,26,6,2,12,18
San Antonio Spurs,22,12/6/2021,@,PHO,L,104,108,40,93,0.43,11,29,0.379,13,19,0.684,9,41,31,12,6,15,18,,43,94,0.457,10,29,0.345,12,18,0.667,15,49,27,6,4,17,20
San Antonio Spurs,23,12/7/2021,,NYK,L,109,121,41,92,0.446,12,31,0.387,15,20,0.75,13,43,30,5,4,10,18,,43,91,0.473,18,38,0.474,17,19,0.895,17,52,22,7,5,10,19
San Antonio Spurs,24,12/9/2021,,DEN,W,123,111,46,88,0.523,15,35,0.429,16,22,0.727,14,54,32,5,7,13,21,,42,94,0.447,15,39,0.385,12,13,0.923,5,33,29,7,5,8,21
San Antonio Spurs,25,12/11/2021,,DEN,L,112,127,41,89,0.461,10,27,0.37,20,29,0.69,14,45,28,4,4,17,18,,47,93,0.505,20,43,0.465,13,14,0.929,10,41,33,9,8,11,25
San Antonio Spurs,26,12/12/2021,,NOP,W,112,97,45,91,0.495,7,25,0.28,15,20,0.75,15,55,31,11,5,13,19,,40,94,0.426,8,29,0.276,9,15,0.6,11,42,24,8,4,14,17
San Antonio Spurs,27,12/15/2021,,CHO,L,115,131,39,90,0.433,12,37,0.324,25,25,1,11,38,27,5,3,8,14,,51,86,0.593,18,34,0.529,11,16,0.688,9,48,34,3,4,11,16
San Antonio Spurs,28,12/17/2021,@,UTA,W,128,126,50,100,0.5,15,41,0.366,13,18,0.722,11,43,27,8,4,7,18,,46,93,0.495,13,37,0.351,21,26,0.808,13,50,26,5,6,12,18
San Antonio Spurs,29,12/19/2021,@,SAC,L,114,121,45,91,0.495,12,25,0.48,12,13,0.923,13,44,24,7,8,14,12,,46,91,0.505,14,25,0.56,15,18,0.833,11,40,23,11,3,11,19
San Antonio Spurs,30,12/20/2021,@,LAC,W,116,92,50,114,0.439,12,37,0.324,4,6,0.667,23,66,37,11,4,11,19,,34,87,0.391,9,32,0.281,15,20,0.75,9,43,18,6,5,14,15
San Antonio Spurs,31,12/23/2021,@,LAL,W,138,110,46,95,0.484,18,39,0.462,28,33,0.848,12,50,33,7,5,6,21,,44,94,0.468,5,27,0.185,17,30,0.567,14,48,21,4,6,14,20
San Antonio Spurs,32,12/26/2021,,DET,W,144,109,51,91,0.56,13,27,0.481,29,37,0.784,9,52,39,6,5,18,28,,38,98,0.388,8,32,0.25,25,34,0.735,14,42,16,10,5,14,30
San Antonio Spurs,33,12/27/2021,,UTA,L,104,110,45,100,0.45,10,30,0.333,4,9,0.444,9,44,26,8,3,10,24,,39,86,0.453,9,31,0.29,23,30,0.767,7,55,19,9,4,14,15
San Antonio Spurs,34,12/31/2021,@,MEM,L,105,118,39,90,0.433,12,35,0.343,15,24,0.625,11,47,24,3,8,11,15,,49,102,0.48,10,26,0.385,10,16,0.625,16,58,28,7,11,9,18
San Antonio Spurs,35,1/1/2022,@,DET,L,116,117,42,102,0.412,12,40,0.3,20,28,0.714,13,48,30,8,3,16,27,,41,101,0.406,9,35,0.257,26,33,0.788,22,63,18,12,6,20,23
San Antonio Spurs,36,1/4/2022,@,TOR,L,104,129,41,95,0.432,9,35,0.257,13,19,0.684,17,50,27,6,3,20,23,,45,96,0.469,18,44,0.409,21,29,0.724,16,52,30,13,8,12,20
San Antonio Spurs,37,1/5/2022,@,BOS,W,99,97,42,88,0.477,10,26,0.385,5,5,1,12,48,20,6,5,17,13,,40,90,0.444,9,28,0.321,8,9,0.889,13,41,19,10,9,8,12
San Antonio Spurs,38,1/7/2022,@,PHI,L,100,119,38,92,0.413,9,30,0.3,15,20,0.75,11,39,22,6,6,12,21,,45,87,0.517,8,23,0.348,21,27,0.778,12,49,28,7,4,13,18
San Antonio Spurs,39,1/9/2022,@,BRK,L,119,121,46,107,0.43,13,32,0.406,14,18,0.778,12,44,33,12,8,15,19,,47,98,0.48,8,28,0.286,19,22,0.864,13,55,26,8,8,21,18
San Antonio Spurs,40,1/10/2022,@,NYK,L,96,111,39,95,0.411,8,29,0.276,10,15,0.667,13,43,19,7,7,10,18,,40,82,0.488,13,32,0.406,18,24,0.75,9,49,23,7,9,15,22
San Antonio Spurs,41,1/12/2022,,HOU,L,124,128,43,99,0.434,17,46,0.37,21,27,0.778,9,43,27,10,5,9,24,,45,82,0.549,16,36,0.444,22,32,0.688,4,48,23,5,7,14,24
San Antonio Spurs,42,1/14/2022,,CLE,L,109,114,42,92,0.457,15,34,0.441,10,13,0.769,10,47,22,6,5,15,24,,46,95,0.484,8,20,0.4,14,24,0.583,12,46,24,7,3,9,13
San Antonio Spurs,43,1/15/2022,,LAC,W,101,94,34,83,0.41,11,37,0.297,22,27,0.815,15,54,19,6,5,14,12,,38,100,0.38,12,38,0.316,6,8,0.75,21,54,24,8,4,14,21
San Antonio Spurs,44,1/17/2022,,PHO,L,107,121,41,92,0.446,9,30,0.3,16,22,0.727,13,47,21,3,2,12,16,,49,95,0.516,9,32,0.281,14,20,0.7,12,45,29,9,5,5,18
San Antonio Spurs,45,1/19/2022,,OKC,W,118,96,47,96,0.49,15,40,0.375,9,14,0.643,11,50,32,9,13,9,17,,38,98,0.388,8,31,0.258,12,15,0.8,14,46,20,5,2,14,14
San Antonio Spurs,46,1/21/2022,,BRK,L,102,117,37,95,0.389,8,29,0.276,20,24,0.833,16,49,24,3,7,6,13,,48,100,0.48,9,25,0.36,12,12,1,12,53,24,3,5,7,17
San Antonio Spurs,47,1/23/2022,,PHI,L,109,115,42,89,0.472,10,30,0.333,15,22,0.682,12,43,30,4,5,8,15,,44,92,0.478,7,16,0.438,20,23,0.87,13,47,22,5,3,10,19
San Antonio Spurs,48,1/25/2022,@,HOU,W,134,104,58,101,0.574,12,32,0.375,6,6,1,11,49,38,8,5,13,22,,39,95,0.411,9,34,0.265,17,25,0.68,18,45,21,8,3,15,12
San Antonio Spurs,49,1/26/2022,,MEM,L,110,118,43,94,0.457,9,37,0.243,15,19,0.789,13,39,30,9,7,13,19,,46,90,0.511,7,23,0.304,19,26,0.731,12,44,24,9,9,13,18
San Antonio Spurs,50,1/28/2022,,CHI,W,131,122,50,95,0.526,16,37,0.432,15,18,0.833,10,44,35,3,1,7,18,,46,88,0.523,8,30,0.267,22,26,0.846,4,37,22,5,2,6,16
San Antonio Spurs,51,1/30/2022,@,PHO,L,110,115,45,100,0.45,13,37,0.351,7,8,0.875,11,43,27,6,3,11,15,,48,97,0.495,11,32,0.344,8,12,0.667,11,46,31,6,5,8,12
San Antonio Spurs,52,2/1/2022,,GSW,L,120,124,46,83,0.554,16,33,0.485,12,17,0.706,5,34,33,7,7,14,17,,43,96,0.448,20,46,0.435,18,18,1,15,46,30,10,3,14,17
San Antonio Spurs,53,2/3/2022,,MIA,L,95,112,30,80,0.375,8,33,0.242,27,38,0.711,12,43,21,9,5,17,19,,42,83,0.506,12,30,0.4,16,18,0.889,7,42,27,13,3,13,27
San Antonio Spurs,54,2/4/2022,,HOU,W,131,106,51,89,0.573,13,28,0.464,16,20,0.8,11,44,33,14,5,12,25,,36,83,0.434,11,33,0.333,23,29,0.793,9,35,15,9,6,17,20
San Antonio Spurs,55,2/9/2022,@,CLE,L,92,105,38,99,0.384,8,33,0.242,8,11,0.727,15,46,24,8,4,13,17,,39,82,0.476,9,21,0.429,18,24,0.75,10,51,18,8,2,13,12
San Antonio Spurs,56,2/11/2022,@,ATL,W,136,121,50,90,0.556,18,32,0.563,18,21,0.857,5,41,37,11,4,14,21,,47,103,0.456,14,43,0.326,13,15,0.867,17,49,28,10,5,14,18
San Antonio Spurs,57,2/12/2022,@,NOP,W,124,114,47,93,0.505,14,37,0.378,16,19,0.842,7,34,26,9,5,5,19,,43,87,0.494,11,32,0.344,17,20,0.85,10,46,22,2,4,15,19
San Antonio Spurs,58,2/14/2022,@,CHI,L,109,120,44,92,0.478,6,20,0.3,15,21,0.714,4,33,28,9,2,7,15,,46,88,0.523,10,24,0.417,18,21,0.857,10,53,25,3,3,15,19
San Antonio Spurs,59,2/16/2022,@,OKC,W,114,106,43,98,0.439,10,34,0.294,18,22,0.818,14,57,29,3,7,13,15,,41,105,0.39,11,32,0.344,13,19,0.684,15,50,25,6,6,8,19
San Antonio Spurs,60,2/25/2022,@,WAS,W,157,153,57,105,0.543,9,29,0.31,34,43,0.791,16,50,35,6,3,17,22,,59,108,0.546,16,38,0.421,19,24,0.792,11,39,36,10,5,15,29
San Antonio Spurs,61,2/26/2022,@,MIA,L,129,133,50,90,0.556,14,31,0.452,15,19,0.789,12,46,33,5,1,20,31,,47,83,0.566,12,28,0.429,27,38,0.711,4,32,25,8,3,11,20
San Antonio Spurs,62,2/28/2022,@,MEM,L,105,118,41,99,0.414,9,32,0.281,14,19,0.737,12,38,30,13,3,9,18,,48,89,0.539,11,26,0.423,11,19,0.579,13,55,24,5,6,16,18
San Antonio Spurs,63,3/3/2022,,SAC,L,112,115,46,93,0.495,12,32,0.375,8,16,0.5,6,40,28,8,5,11,24,,39,85,0.459,10,32,0.313,27,32,0.844,9,49,26,6,2,13,13
San Antonio Spurs,64,3/5/2022,@,CHO,L,117,123,45,98,0.459,11,37,0.297,16,20,0.8,13,51,28,7,6,10,18,,42,91,0.462,16,42,0.381,23,29,0.793,11,50,29,8,5,9,16
San Antonio Spurs,65,3/7/2022,,LAL,W,117,110,46,84,0.548,9,26,0.346,16,30,0.533,12,47,28,6,7,16,18,,43,91,0.473,8,26,0.308,16,23,0.696,12,43,19,7,3,15,26
San Antonio Spurs,66,3/9/2022,,TOR,L,104,119,38,84,0.452,9,32,0.281,19,20,0.95,7,36,24,5,4,12,18,,41,85,0.482,11,30,0.367,26,28,0.929,13,47,12,7,1,10,23
San Antonio Spurs,67,3/11/2022,,UTA,W,104,102,34,85,0.4,6,29,0.207,30,43,0.698,14,54,15,8,6,13,20,,37,92,0.402,13,40,0.325,15,23,0.652,16,57,20,10,8,17,26
San Antonio Spurs,68,3/12/2022,,IND,L,108,119,42,102,0.412,11,34,0.324,13,16,0.813,15,52,28,6,3,10,15,,45,92,0.489,14,36,0.389,15,15,1,9,47,23,6,10,12,20
San Antonio Spurs,69,3/14/2022,,MIN,L,139,149,52,97,0.536,13,35,0.371,22,26,0.846,9,36,33,5,11,15,24,,52,90,0.578,17,33,0.515,28,32,0.875,7,40,28,8,3,15,20
San Antonio Spurs,70,3/16/2022,,OKC,W,122,120,43,98,0.439,19,41,0.463,17,20,0.85,15,48,31,10,2,12,18,,43,82,0.524,13,35,0.371,21,29,0.724,10,47,24,11,1,17,18
San Antonio Spurs,71,3/18/2022,,NOP,L,91,124,32,89,0.36,11,44,0.25,16,20,0.8,8,40,22,5,4,16,12,,48,96,0.5,14,34,0.412,14,18,0.778,13,58,24,13,4,9,21
San Antonio Spurs,72,3/20/2022,@,GSW,W,110,108,38,98,0.388,15,40,0.375,19,25,0.76,17,44,25,7,2,10,18,,41,90,0.456,11,33,0.333,15,21,0.714,20,57,26,5,1,15,20
San Antonio Spurs,73,3/23/2022,@,POR,W,133,96,46,94,0.489,19,44,0.432,22,24,0.917,14,53,34,8,11,13,13,,36,94,0.383,7,26,0.269,17,18,0.944,12,43,18,5,5,16,21
San Antonio Spurs,74,3/26/2022,@,NOP,W,107,103,39,92,0.424,7,26,0.269,22,25,0.88,16,49,22,4,6,10,17,,40,90,0.444,10,32,0.313,13,19,0.684,12,42,23,4,11,8,19
San Antonio Spurs,75,3/28/2022,@,HOU,W,123,120,47,100,0.47,7,29,0.241,22,28,0.786,17,56,28,11,5,12,20,,38,92,0.413,20,49,0.408,24,28,0.857,10,44,26,5,9,12,24
San Antonio Spurs,76,3/30/2022,,MEM,L,111,112,42,83,0.506,14,35,0.4,13,16,0.813,7,37,26,8,1,14,13,,44,91,0.484,16,39,0.41,8,11,0.727,12,40,26,8,5,12,15
San Antonio Spurs,77,4/1/2022,,POR,W,130,111,46,81,0.568,16,37,0.432,22,28,0.786,8,44,34,9,6,14,16,,41,92,0.446,15,35,0.429,14,20,0.7,12,42,27,12,2,10,20
San Antonio Spurs,78,4/3/2022,,POR,W,113,92,38,84,0.452,14,42,0.333,23,30,0.767,10,51,25,9,1,12,18,,33,84,0.393,16,45,0.356,10,15,0.667,7,39,22,7,4,14,22
San Antonio Spurs,79,4/5/2022,@,DEN,W,116,97,44,89,0.494,12,26,0.462,16,24,0.667,5,48,31,6,3,10,14,,41,98,0.418,7,33,0.212,8,12,0.667,10,51,22,4,2,11,19
San Antonio Spurs,80,4/7/2022,@,MIN,L,121,127,43,89,0.483,10,28,0.357,25,34,0.735,8,45,31,5,5,12,22,,41,96,0.427,20,53,0.377,25,31,0.806,13,47,25,8,2,10,29
San Antonio Spurs,81,4/9/2022,,GSW,L,94,100,32,80,0.4,10,31,0.323,20,27,0.741,4,41,19,5,3,12,24,,33,81,0.407,8,32,0.25,26,33,0.788,13,51,23,8,1,12,22
San Antonio Spurs,82,4/10/2022,@,DAL,L,120,130,43,89,0.483,11,31,0.355,23,23,1,7,35,26,15,3,8,17,,46,85,0.541,20,36,0.556,18,23,0.783,10,43,34,5,3,16,16
Los Angeles Lakers,1,10/19/2021,,GSW,L,114,121,45,95,0.474,15,42,0.357,9,19,0.474,5,45,21,7,4,17,25,,41,93,0.441,14,39,0.359,25,30,0.833,9,50,30,9,2,17,18
Los Angeles Lakers,2,10/22/2021,,PHO,L,105,115,34,86,0.395,15,34,0.441,22,29,0.759,12,46,25,7,3,16,26,,42,86,0.488,10,32,0.313,21,28,0.75,7,47,31,8,2,11,22
Los Angeles Lakers,3,10/24/2021,,MEM,W,121,118,45,84,0.536,16,30,0.533,15,22,0.682,9,36,29,10,12,17,14,,45,100,0.45,13,35,0.371,15,18,0.833,18,49,25,13,4,17,20
Los Angeles Lakers,4,10/26/2021,@,SAS,W,125,121,50,105,0.476,8,30,0.267,17,22,0.773,9,56,20,8,10,13,21,,48,108,0.444,13,36,0.361,12,22,0.545,16,59,33,10,6,15,22
Los Angeles Lakers,5,10/27/2021,@,OKC,L,115,123,46,92,0.5,11,35,0.314,12,14,0.857,10,40,29,8,2,17,22,,43,86,0.5,15,37,0.405,22,29,0.759,10,42,21,8,3,15,16
Los Angeles Lakers,6,10/29/2021,,CLE,W,113,101,46,84,0.548,12,27,0.444,9,10,0.9,11,42,24,9,6,20,20,,37,87,0.425,12,34,0.353,15,22,0.682,16,36,28,10,1,15,13
Los Angeles Lakers,7,10/31/2021,,HOU,W,95,85,39,96,0.406,9,31,0.29,8,13,0.615,10,43,22,15,9,12,20,,32,76,0.421,6,28,0.214,15,29,0.517,10,55,18,8,3,25,18
Los Angeles Lakers,8,11/2/2021,,HOU,W,119,117,49,93,0.527,6,25,0.24,15,20,0.75,11,43,26,10,4,17,19,,48,91,0.527,16,42,0.381,5,12,0.417,11,38,27,8,4,24,21
Los Angeles Lakers,9,11/4/2021,,OKC,L,104,107,39,94,0.415,12,33,0.364,14,17,0.824,16,49,22,8,5,13,21,,37,87,0.425,15,41,0.366,18,26,0.692,12,50,23,7,2,16,16
Los Angeles Lakers,10,11/6/2021,@,POR,L,90,105,31,90,0.344,9,32,0.281,19,24,0.792,11,59,20,8,5,19,17,,36,95,0.379,15,55,0.273,18,24,0.75,12,52,22,14,7,11,21
Los Angeles Lakers,11,11/8/2021,,CHO,W,126,123,44,91,0.484,13,32,0.406,25,35,0.714,8,51,30,11,8,15,23,,43,99,0.434,14,42,0.333,23,28,0.821,14,55,23,5,3,18,23
Los Angeles Lakers,12,11/10/2021,,MIA,W,120,117,46,92,0.5,18,38,0.474,10,16,0.625,9,50,26,5,6,22,27,,40,96,0.417,10,37,0.27,27,35,0.771,11,47,26,14,2,14,25
Los Angeles Lakers,13,11/12/2021,,MIN,L,83,107,29,82,0.354,9,41,0.22,16,20,0.8,11,44,17,12,8,19,14,,43,94,0.457,12,37,0.324,9,12,0.75,14,54,24,10,4,16,21
Los Angeles Lakers,14,11/14/2021,,SAS,W,114,106,43,83,0.518,15,31,0.484,13,17,0.765,9,46,28,6,5,14,16,,40,90,0.444,16,36,0.444,10,15,0.667,11,43,28,9,2,15,17
Los Angeles Lakers,15,11/15/2021,,CHI,L,103,121,36,79,0.456,6,32,0.188,25,31,0.806,8,43,19,10,5,17,15,,49,89,0.551,15,34,0.441,8,11,0.727,4,36,31,9,2,16,21
Los Angeles Lakers,16,11/17/2021,@,MIL,L,102,109,40,96,0.417,12,43,0.279,10,12,0.833,11,48,24,8,4,13,19,,40,87,0.46,12,37,0.324,17,24,0.708,9,52,22,9,4,15,10
Los Angeles Lakers,17,11/19/2021,@,BOS,L,108,130,39,84,0.464,12,30,0.4,18,24,0.75,7,33,20,5,6,12,29,,44,88,0.5,11,30,0.367,31,38,0.816,12,51,22,7,2,12,20
Los Angeles Lakers,18,11/21/2021,@,DET,W,121,116,45,92,0.489,10,31,0.323,21,27,0.778,12,51,29,7,8,13,21,,43,97,0.443,14,40,0.35,16,21,0.762,8,39,27,7,6,11,24
Los Angeles Lakers,19,11/23/2021,@,NYK,L,100,106,34,91,0.374,11,36,0.306,21,30,0.7,13,50,23,8,3,12,17,,37,82,0.451,15,34,0.441,17,21,0.81,7,52,23,7,4,14,23
Los Angeles Lakers,20,11/24/2021,@,IND,W,124,116,42,95,0.442,15,37,0.405,25,29,0.862,9,52,20,5,4,11,21,,42,104,0.404,13,46,0.283,19,24,0.792,14,52,25,3,5,11,25
Los Angeles Lakers,21,11/26/2021,,SAC,L,137,141,51,102,0.5,15,44,0.341,20,28,0.714,9,51,32,9,6,19,27,,54,120,0.45,14,45,0.311,19,29,0.655,16,56,32,11,4,13,26
Los Angeles Lakers,22,11/28/2021,,DET,W,110,106,43,86,0.5,9,32,0.281,15,25,0.6,6,42,32,11,8,12,18,,38,89,0.427,13,33,0.394,17,19,0.895,12,53,29,5,4,17,20
Los Angeles Lakers,23,11/30/2021,@,SAC,W,117,92,46,92,0.5,11,28,0.393,14,20,0.7,10,47,21,10,6,14,20,,35,79,0.443,6,29,0.207,16,22,0.727,9,40,22,11,4,19,21
Los Angeles Lakers,24,12/3/2021,,LAC,L,115,119,45,90,0.5,12,33,0.364,13,21,0.619,13,43,28,8,3,11,19,,41,81,0.506,16,35,0.457,21,24,0.875,6,34,28,5,3,9,19
Los Angeles Lakers,25,12/7/2021,,BOS,W,117,102,48,93,0.516,8,27,0.296,13,17,0.765,13,51,25,7,4,14,21,,36,82,0.439,10,33,0.303,20,29,0.69,7,34,27,8,4,13,16
Los Angeles Lakers,26,12/9/2021,@,MEM,L,95,108,36,78,0.462,12,30,0.4,11,17,0.647,7,45,26,8,6,22,15,,41,94,0.436,14,42,0.333,12,18,0.667,14,47,28,18,5,11,14
Los Angeles Lakers,27,12/10/2021,@,OKC,W,116,95,41,87,0.471,19,42,0.452,15,20,0.75,12,47,23,12,3,16,14,,38,96,0.396,10,44,0.227,9,14,0.643,19,51,21,9,3,15,17
Los Angeles Lakers,28,12/12/2021,,ORL,W,106,94,41,84,0.488,13,28,0.464,11,17,0.647,6,44,24,12,11,13,17,,33,88,0.375,13,38,0.342,15,19,0.789,14,47,17,6,4,18,13
Los Angeles Lakers,29,12/15/2021,@,DAL,W,107,104,39,90,0.433,15,39,0.385,14,18,0.778,4,46,24,8,2,14,20,,39,98,0.398,12,44,0.273,14,17,0.824,8,51,22,4,3,11,21
Los Angeles Lakers,30,12/17/2021,@,MIN,L,92,110,30,78,0.385,12,43,0.279,20,29,0.69,1,36,26,6,7,18,22,,41,98,0.418,12,44,0.273,16,24,0.667,15,61,23,13,6,15,25
